"doc_id","text","favorite_count","retweet_count","lat","lng","search_term","word","sentiment"
"xtwitter_data.csv.756","x1193697205804322818",8,1,,,"native speaker","hard","negative"
"xtwitter_data.csv.756","x1193697205804322818",8,1,,,"native speaker","fair","positive"
"xtwitter_data.csv.758","x1198668992870830081",3,1,,,"native speaker","cloud","negative"
"xtwitter_data.csv.758","x1198668992870830081",3,1,,,"native speaker","modern","positive"
"xtwitter_data.csv.758","x1198668992870830081",3,1,,,"native speaker","cloud","negative"
"xtwitter_data.csv.759","x94831941",0,0,,,"native speaker","impossible","negative"
"xtwitter_data.csv.761","x204882529",3,0,,,"native speaker","challenging","negative"
"xtwitter_data.csv.762","x1433861649627324416",1,0,,,"native speaker","like","positive"
"xtwitter_data.csv.763","x1145447647555145729",72,43,,,"native speaker","willing","positive"
"xtwitter_data.csv.765","x2863092173",1,0,,,"native speaker","fluent","positive"
"xtwitter_data.csv.766","x434596446",0,0,,,"native speaker","hot","positive"
"xtwitter_data.csv.766","x434596446",0,0,,,"native speaker","ideal","positive"
"xtwitter_data.csv.768","x568626746",0,0,,,"native speaker","right","positive"
"xtwitter_data.csv.769","x4245607114",3,0,,,"native speaker","tough","positive"
"xtwitter_data.csv.769","x4245607114",3,0,,,"native speaker","incredible","positive"
"xtwitter_data.csv.769","x4245607114",3,0,,,"native speaker","concede","negative"
"xtwitter_data.csv.770","x1196961326381158400",0,0,,,"native speaker","support","positive"
"xtwitter_data.csv.771","x1196961326381158400",0,0,,,"native speaker","sweet","positive"
"xtwitter_data.csv.771","x1196961326381158400",0,0,,,"native speaker","win","positive"
"xtwitter_data.csv.772","x780425310089187328",1,0,,,"native speaker","awe","positive"
"xtwitter_data.csv.773","x780425310089187328",1,0,,,"native speaker","like","positive"
"xtwitter_data.csv.773","x780425310089187328",1,0,,,"native speaker","goodness","positive"
"xtwitter_data.csv.773","x780425310089187328",1,0,,,"native speaker","stew","negative"
"xtwitter_data.csv.773","x780425310089187328",1,0,,,"native speaker","pinch","negative"
"xtwitter_data.csv.774","x780425310089187328",1,0,,,"native speaker","like","positive"
"xtwitter_data.csv.775","x23871118",6,0,,,"native speaker","problem","negative"
"xtwitter_data.csv.775","x23871118",6,0,,,"native speaker","suck","negative"
"xtwitter_data.csv.775","x23871118",6,0,,,"native speaker","portable","positive"
"xtwitter_data.csv.775","x23871118",6,0,,,"native speaker","well","positive"
"xtwitter_data.csv.776","x183579691",2,0,,,"native speaker","horrible","negative"
"xtwitter_data.csv.776","x183579691",2,0,,,"native speaker","bad","negative"
"xtwitter_data.csv.776","x183579691",2,0,,,"native speaker","sweet","positive"
"xtwitter_data.csv.776","x183579691",2,0,,,"native speaker","bullshit","negative"
"xtwitter_data.csv.776","x183579691",2,0,,,"native speaker","right","positive"
"xtwitter_data.csv.777","x828131587992727553",1,0,,,"native speaker","super","positive"
"xtwitter_data.csv.777","x828131587992727553",1,0,,,"native speaker","cool","positive"
"xtwitter_data.csv.779","x1543619678",43,7,39.9946835,-82.98577205,"native speaker","favorite","positive"
"xtwitter_data.csv.779","x1543619678",43,7,39.9946835,-82.98577205,"native speaker","success","positive"
"xtwitter_data.csv.780","x929747564190191621",0,0,,,"native speaker","sorry","negative"
"xtwitter_data.csv.781","x1413907258401075205",0,0,,,"native speaker","ridiculously","negative"
"xtwitter_data.csv.781","x1413907258401075205",0,0,,,"native speaker","limited","negative"
"xtwitter_data.csv.782","x1413907258401075205",1,0,,,"native speaker","respect","positive"
"xtwitter_data.csv.782","x1413907258401075205",1,0,,,"native speaker","love","positive"
"xtwitter_data.csv.782","x1413907258401075205",1,0,,,"native speaker","effortless","positive"
"xtwitter_data.csv.783","x1382803952685748224",0,0,,,"native speaker","better","positive"
"xtwitter_data.csv.784","x15594382",2,0,,,"native speaker","crappy","negative"
"xtwitter_data.csv.786","x1374481341241204737",2,0,,,"native speaker","complaining","negative"
"xtwitter_data.csv.786","x1374481341241204737",2,0,,,"native speaker","confusing","negative"
"xtwitter_data.csv.787","x49575745",1,0,,,"native speaker","sorry","negative"
"xtwitter_data.csv.787","x49575745",1,0,,,"native speaker","appreciate","positive"
"xtwitter_data.csv.789","x1379705920268165124",5,0,,,"native speaker","strong","positive"
"xtwitter_data.csv.789","x1379705920268165124",5,0,,,"native speaker","worry","negative"
"xtwitter_data.csv.790","x888365532935708673",1,0,,,"native speaker","hard","negative"
"xtwitter_data.csv.791","x3494498712",4,1,,,"native speaker","good","positive"
"xtwitter_data.csv.791","x3494498712",4,1,,,"native speaker","interrupt","negative"
"xtwitter_data.csv.793","x832485941361008640",0,0,,,"native speaker","hard","negative"
"xtwitter_data.csv.793","x832485941361008640",0,0,,,"native speaker","better","positive"
"xtwitter_data.csv.793","x832485941361008640",0,0,,,"native speaker","insults","negative"
"xtwitter_data.csv.794","x1439513019990511619",1,0,,,"native speaker","like","positive"
"xtwitter_data.csv.794","x1439513019990511619",1,0,,,"native speaker","sorry","negative"
"xtwitter_data.csv.794","x1439513019990511619",1,0,,,"native speaker","good","positive"
"xtwitter_data.csv.794","x1439513019990511619",1,0,,,"native speaker","better","positive"
"xtwitter_data.csv.795","x243064982",6,0,,,"native speaker","weird","negative"
"xtwitter_data.csv.795","x243064982",6,0,,,"native speaker","unnoticed","negative"
"xtwitter_data.csv.795","x243064982",6,0,,,"native speaker","perfect","positive"
"xtwitter_data.csv.796","x2774270693",5,0,,,"native speaker","thank","positive"
"xtwitter_data.csv.796","x2774270693",5,0,,,"native speaker","hard","negative"
"xtwitter_data.csv.797","x111147841",0,0,,,"native speaker","errors","negative"
"xtwitter_data.csv.797","x111147841",0,0,,,"native speaker","happy","positive"
"xtwitter_data.csv.797","x111147841",0,0,,,"native speaker","correct","positive"
"xtwitter_data.csv.798","x18370253",1,1,,,"native speaker","great","positive"
"xtwitter_data.csv.798","x18370253",1,1,,,"native speaker","cool","positive"
"xtwitter_data.csv.799","x935623418602577920",1,0,,,"native speaker","great","positive"
"xtwitter_data.csv.799","x935623418602577920",1,0,,,"native speaker","hate","negative"
"xtwitter_data.csv.800","x966722316293038082",4,0,,,"native speaker","tense","negative"
"xtwitter_data.csv.800","x966722316293038082",4,0,,,"native speaker","like","positive"
"xtwitter_data.csv.800","x966722316293038082",4,0,,,"native speaker","clearly","positive"
"xtwitter_data.csv.800","x966722316293038082",4,0,,,"native speaker","reasonably","positive"
"xtwitter_data.csv.800","x966722316293038082",4,0,,,"native speaker","good","positive"
"xtwitter_data.csv.801","x20656257",0,0,,,"native speaker","fascinating","positive"
"xtwitter_data.csv.802","x9842492",0,0,,,"native speaker","love","positive"
"xtwitter_data.csv.802","x9842492",0,0,,,"native speaker","like","positive"
"xtwitter_data.csv.803","x92216792",1,0,,,"native speaker","unsure","negative"
"xtwitter_data.csv.804","x1957464590",1,0,,,"native speaker","like","positive"
"xtwitter_data.csv.805","x1428872743475466242",1,0,,,"native speaker","recommend","positive"
"xtwitter_data.csv.805","x1428872743475466242",1,0,,,"native speaker","good","positive"
"xtwitter_data.csv.806","x1072936382933463040",1,0,,,"native speaker","entertaining","positive"
"xtwitter_data.csv.806","x1072936382933463040",1,0,,,"native speaker","satirical","negative"
"xtwitter_data.csv.806","x1072936382933463040",1,0,,,"native speaker","wonder","positive"
"xtwitter_data.csv.806","x1072936382933463040",1,0,,,"native speaker","like","positive"
"xtwitter_data.csv.807","x827517663052197888",0,0,,,"native speaker","like","positive"
"xtwitter_data.csv.808","x1708811660",10,0,,,"native speaker","dumb","negative"
"xtwitter_data.csv.808","x1708811660",10,0,,,"native speaker","hard","negative"
"xtwitter_data.csv.809","x27647707",1,1,,,"native speaker","mistake","negative"
"xtwitter_data.csv.809","x27647707",1,1,,,"native speaker","unusual","negative"
"xtwitter_data.csv.811","x117919590",1,0,,,"native speaker","like","positive"
"xtwitter_data.csv.811","x117919590",1,0,,,"native speaker","well","positive"
"xtwitter_data.csv.811","x117919590",1,0,,,"native speaker","pleasing","positive"
"xtwitter_data.csv.811","x117919590",1,0,,,"native speaker","fondness","positive"
"xtwitter_data.csv.813","x1120915338466611200",12,0,,,"native speaker","disagree","negative"
"xtwitter_data.csv.813","x1120915338466611200",12,0,,,"native speaker","realistic","positive"
"xtwitter_data.csv.813","x1120915338466611200",12,0,,,"native speaker","hero","positive"
"xtwitter_data.csv.813","x1120915338466611200",12,0,,,"native speaker","dumb","negative"
"xtwitter_data.csv.814","x1304197642973523969",1,0,,,"native speaker","racism","negative"
"xtwitter_data.csv.815","x1341470331765207041",4,0,,,"native speaker","hot","positive"
"xtwitter_data.csv.816","x46887423",0,0,,,"native speaker","angry","negative"
"xtwitter_data.csv.816","x46887423",0,0,,,"native speaker","rant","negative"
"xtwitter_data.csv.817","x755433526770724864",0,0,,,"native speaker","thank","positive"
"xtwitter_data.csv.817","x755433526770724864",0,0,,,"native speaker","like","positive"
"xtwitter_data.csv.817","x755433526770724864",0,0,,,"native speaker","love","positive"
"xtwitter_data.csv.817","x755433526770724864",0,0,,,"native speaker","rapid","positive"
"xtwitter_data.csv.818","x35820525",2,0,,,"native speaker","master","positive"
"xtwitter_data.csv.818","x35820525",2,0,,,"native speaker","upgraded","positive"
"xtwitter_data.csv.818","x35820525",2,0,,,"native speaker","offensive","negative"
"xtwitter_data.csv.818","x35820525",2,0,,,"native speaker","ridiculous","negative"
"xtwitter_data.csv.818","x35820525",2,0,,,"native speaker","upsetting","negative"
"xtwitter_data.csv.820","x951637830",16,1,,,"native speaker","errors","negative"
"xtwitter_data.csv.820","x951637830",16,1,,,"native speaker","confused","negative"
"xtwitter_data.csv.820","x951637830",16,1,,,"native speaker","error","negative"
"xtwitter_data.csv.821","x733534353108541440",1,0,,,"native speaker","unreasonably","negative"
"xtwitter_data.csv.825","x3815987477",0,0,,,"native speaker","sorry","negative"
"xtwitter_data.csv.825","x3815987477",0,0,,,"native speaker","trouble","negative"
"xtwitter_data.csv.825","x3815987477",0,0,,,"native speaker","well","positive"
"xtwitter_data.csv.826","x708091333668253696",1,0,,,"native speaker","like","positive"
"xtwitter_data.csv.826","x708091333668253696",1,0,,,"native speaker","worse","negative"
"xtwitter_data.csv.827","x1232354516072378369",0,0,,,"native speaker","skill","positive"
"xtwitter_data.csv.827","x1232354516072378369",0,0,,,"native speaker","helped","positive"
"xtwitter_data.csv.828","x792952772287234048",4,0,,,"native speaker","sin","negative"
"xtwitter_data.csv.830","x14133375",1,0,,,"native speaker","unfamiliar","negative"
"xtwitter_data.csv.831","x989251545509384193",2,0,,,"native speaker","like","positive"
"xtwitter_data.csv.831","x989251545509384193",2,0,,,"native speaker","like","positive"
"xtwitter_data.csv.831","x989251545509384193",2,0,,,"native speaker","damn","negative"
"xtwitter_data.csv.831","x989251545509384193",2,0,,,"native speaker","wild","negative"
"xtwitter_data.csv.831","x989251545509384193",2,0,,,"native speaker","like","positive"
"xtwitter_data.csv.832","x1377108711315886086",4,0,,,"native speaker","errors","negative"
"xtwitter_data.csv.832","x1377108711315886086",4,0,,,"native speaker","wrong","negative"
"xtwitter_data.csv.835","x796453780720144384",0,0,,,"native speaker","like","positive"
"xtwitter_data.csv.836","x1016486680017162241",1,0,,,"native speaker","happy","positive"
"xtwitter_data.csv.836","x1016486680017162241",1,0,,,"native speaker","proud","positive"
"xtwitter_data.csv.836","x1016486680017162241",1,0,,,"native speaker","best","positive"
"xtwitter_data.csv.838","x338447687",0,0,,,"native speaker","solemn","negative"
"xtwitter_data.csv.838","x338447687",0,0,,,"native speaker","colorful","positive"
"xtwitter_data.csv.838","x338447687",0,0,,,"native speaker","break","negative"
"xtwitter_data.csv.841","x49248086",1,0,,,"native speaker","love","positive"
"xtwitter_data.csv.842","x1176603828889587712",1,0,,,"native speaker","like","positive"
"xtwitter_data.csv.842","x1176603828889587712",1,0,,,"native speaker","idiot","negative"
"xtwitter_data.csv.842","x1176603828889587712",1,0,,,"native speaker","correct","positive"
"xtwitter_data.csv.842","x1176603828889587712",1,0,,,"native speaker","errors","negative"
"xtwitter_data.csv.843","x1367342574516662274",0,0,,,"native speaker","comfortable","positive"
"xtwitter_data.csv.843","x1367342574516662274",0,0,,,"native speaker","trust","positive"
"xtwitter_data.csv.843","x1367342574516662274",0,0,,,"native speaker","concerns","negative"
"xtwitter_data.csv.845","x19660232",2,0,,,"native speaker","support","positive"
"xtwitter_data.csv.845","x19660232",2,0,,,"native speaker","sensitive","positive"
"xtwitter_data.csv.847","x336199283",1,0,,,"native speaker","amazing","positive"
"xtwitter_data.csv.847","x336199283",1,0,,,"native speaker","lucid","positive"
"xtwitter_data.csv.848","x49507727",0,0,,,"native speaker","love","positive"
"xtwitter_data.csv.848","x49507727",0,0,,,"native speaker","work","positive"
"xtwitter_data.csv.850","x79077494",4,0,,,"native speaker","wrong","negative"
"xtwitter_data.csv.851","x1451356626",25,0,,,"native speaker","modern","positive"
"xtwitter_data.csv.852","x1431795869242871811",0,0,29.8384948,-95.4464865,"native speaker","better","positive"
"xtwitter_data.csv.853","x1362980200552792065",0,0,,,"native speaker","fuck","negative"
"xtwitter_data.csv.853","x1362980200552792065",0,0,,,"native speaker","avid","positive"
"xtwitter_data.csv.854","x57348255",0,0,,,"native speaker","well","positive"
"xtwitter_data.csv.854","x57348255",0,0,,,"native speaker","rich","positive"
"xtwitter_data.csv.854","x57348255",0,0,,,"native speaker","available","positive"
"xtwitter_data.csv.855","x886816495782768641",2,0,,,"native speaker","worse","negative"
"xtwitter_data.csv.855","x886816495782768641",2,0,,,"native speaker","trouble","negative"
"xtwitter_data.csv.856","x22415307",0,0,,,"native speaker","well","positive"
"xtwitter_data.csv.856","x22415307",0,0,,,"native speaker","better","positive"
"xtwitter_data.csv.856","x22415307",0,0,,,"native speaker","best","positive"
"xtwitter_data.csv.856","x22415307",0,0,,,"native speaker","luck","positive"
"xtwitter_data.csv.858","x107612608",1,0,,,"native speaker","subdued","negative"
"xtwitter_data.csv.858","x107612608",1,0,,,"native speaker","poetic","positive"
"xtwitter_data.csv.859","x1201691164837056514",2,0,,,"native speaker","amazing","positive"
"xtwitter_data.csv.859","x1201691164837056514",2,0,,,"native speaker","like","positive"
"xtwitter_data.csv.860","x14656028",0,0,,,"native speaker","right","positive"
"xtwitter_data.csv.861","x3905731716",1,1,,,"native speaker","attacks","negative"
"xtwitter_data.csv.862","x928047696157409280",1,0,,,"native speaker","problem","negative"
"xtwitter_data.csv.863","x999049720604471298",2,0,,,"native speaker","joke","negative"
"xtwitter_data.csv.863","x999049720604471298",2,0,,,"native speaker","stupid","negative"
"xtwitter_data.csv.863","x999049720604471298",2,0,,,"native speaker","crazy","negative"
"xtwitter_data.csv.864","x1081598723765878785",0,0,,,"native speaker","right","positive"
"xtwitter_data.csv.866","x14879938",1,0,,,"native speaker","good","positive"
"xtwitter_data.csv.866","x14879938",1,0,,,"native speaker","slog","negative"
"xtwitter_data.csv.866","x14879938",1,0,,,"native speaker","confusing","negative"
"xtwitter_data.csv.866","x14879938",1,0,,,"native speaker","insane","negative"
"xtwitter_data.csv.867","x3094635489",4,0,,,"native speaker","good","positive"
"xtwitter_data.csv.867","x3094635489",4,0,,,"native speaker","cute","positive"
"xtwitter_data.csv.868","x970431003410903041",1,0,,,"native speaker","wisdom","positive"
"xtwitter_data.csv.869","x2911204969",5,4,,,"native speaker","honor","positive"
"xtwitter_data.csv.870","x2911204969",3,0,,,"native speaker","excited","positive"
"xtwitter_data.csv.870","x2911204969",3,0,,,"native speaker","honor","positive"
"xtwitter_data.csv.870","x2911204969",3,0,,,"native speaker","great","positive"
"xtwitter_data.csv.871","x56292884",0,0,,,"native speaker","thank","positive"
"xtwitter_data.csv.872","x333037016",0,0,,,"native speaker","sorry","negative"
"xtwitter_data.csv.872","x333037016",0,0,,,"native speaker","poor","negative"
"xtwitter_data.csv.872","x333037016",0,0,,,"native speaker","mistakes","negative"
"xtwitter_data.csv.872","x333037016",0,0,,,"native speaker","fluent","positive"
"xtwitter_data.csv.872","x333037016",0,0,,,"native speaker","enough","positive"
"xtwitter_data.csv.873","x1451174770238791680",0,0,,,"native speaker","kindness","positive"
